"STNAME","CTYNAME","TOT_POP","TOT_MALE","TOT_FEMALE","total_votes","per_gop","Crude.Prevalence.Estimate","race"
"Florida","Lafayette County",8078,4374,3704,3756,87.7529286474973,20.8,85.1943550383758
"Florida","Lake County",424462,206357,218105,226781,61.9540437690988,18.8,81.5399258355283
"Florida","Lee County",834573,410526,424047,392519,63.8595838672778,16.9,86.2218164258849
"Florida","Leon County",296913,140025,156888,156800,38.5184948979592,20,60.985541219145
"Florida","Levy County",46545,22823,23722,24377,74.8451409115149,21.1,86.417445482866
"Florida","Liberty County",7706,4611,3095,3490,83.0372492836676,19,77.6537762782248
"Florida","Madison County",18519,9629,8890,9156,64.1546526867628,19.9,61.1210108537178
"Florida","Manatee County",441095,213976,227119,228856,61.3861991820184,17.9,85.4502998220338
"Florida","Marion County",409959,197955,212004,214101,65.4705022395972,19.2,81.3552086916009
"Florida","Martin County",163315,81102,82213,98291,65.2358812098768,16.2,89.6120993172703
"Florida","Miami-Dade County",2686867,1320212,1366655,1094093,55.3508705384277,14.7,79.5764360498678
"Florida","Monroe County",80614,41948,38666,44327,58.7993773546597,17.1,88.3568610911256
"Florida","Nassau County",101501,50121,51380,65621,73.0635010133951,19.2,89.4503502428548
"Florida","Okaloosa County",218464,111051,107413,113634,70.6733900065121,19.4,80.2631097114399
"Florida","Okeechobee County",41427,22038,19389,16058,76.6907460455848,19.5,87.2595167402901
"Florida","Orange County",1471416,724128,747288,607191,42.5366976783253,16.8,67.5281497550659
"Florida","Osceola County",437784,217001,220783,172776,50.1881048293744,17.7,76.7054072327906
"Florida","Palm Beach County",1533801,748369,785432,745697,49.1937073637148,16.2,73.8186374894788
"Florida","Pasco County",632996,310120,322876,318463,62.1042318887908,21.2,84.4727296854956
"Florida","Pinellas County",961596,464202,497394,517058,52.1163969999497,17.7,82.1878418795419
"Florida","Polk County",818330,403753,414577,348922,59.9113842062123,18.8,76.8535920716581
"Florida","Putnam County",75955,37716,38239,36272,73.6104984561094,20,80.3449410835363
"Florida","St. Johns County",320110,157272,162838,197452,65.2102789538723,18.7,87.0310205866733
"Florida","St. Lucie County",373586,183458,190128,185131,54.1740713332721,17.8,71.2197459219564
"Florida","Santa Rosa County",203162,103689,99473,112424,74.9964420408454,19.6,86.0721985410657
"Florida","Sarasota County",469013,225068,243945,277857,58.7420867568569,17.5,90.9565406502592
"Florida","Seminole County",484271,235586,248685,253720,51.1331388932682,17.5,76.5707630644825
"Florida","Sumter County",151565,75244,76321,105217,68.5573624034139,15.6,90.0689473163329
"Florida","Suwannee County",46130,23724,22406,21891,80.2201818098762,20,84.1014524170822
"Florida","Taylor County",21582,11380,10202,9997,79.5638691607482,19.6,77.3005282179594
"Florida","Union County",15532,9499,6033,6231,83.8388701653025,19.2,75.9979397373165
"Florida","Volusia County",590357,288912,301445,310495,60.4489605307654,19.5,82.7013146282673
"Florida","Wakulla County",36449,19395,17054,19856,71.7465753424658,20.2,82.0159675162556
"Florida","Walton County",86354,43614,42740,49601,78.5669643757182,19.2,89.6611621928341
"Florida","Washington County",25602,13467,12135,12584,82.4062301335029,22.5,81.1225685493321
"Georgia","Appling County",18457,9284,9173,8334,81.1255099592033,21.6,76.881400010836
"Georgia","Atkinson County",8293,4187,4106,3057,76.8727510631338,22,76.1967924755818
"Georgia","Bacon County",11124,5496,5628,4839,86.5054763380864,22,78.7126932758001
"Georgia","Baker County",2743,1355,1388,1476,59.8238482384824,18.8,53.0805687203791
"Georgia","Baldwin County",43396,21842,21554,18825,50.8579017264276,20.1,54.025716655913
"Georgia","Banks County",19789,10041,9748,10519,88.9628291662706,21.9,91.9551265854768
"Georgia","Barrow County",92792,45767,47025,43934,69.9458278326581,20.4,76.1326407448918
"Georgia","Bartow County",115041,56893,58148,57547,75.1924513875615,21.5,83.5867212559001
"Georgia","Ben Hill County",17128,8054,9074,6501,65.851407475773,21.1,59.0319943951425
"Georgia","Berrien County",18570,9205,9365,8068,84.7917699553793,22.7,84.281098546042
"Georgia","Bibb County",156512,73589,82923,69181,38.53370144982,20.5,38.0628961357596
"Georgia","Bleckley County",12465,5924,6541,6044,77.5148908007942,20.1,71.9053349378259
"Georgia","Brantley County",18401,9090,9311,8500,91.1058823529412,24.2,92.57649040813
"Georgia","Brooks County",16245,7842,8403,7210,63.245492371706,20.8,60.8064019698369
"Georgia","Bryan County",49739,24574,25165,24651,67.8998823577137,19.6,77.1768632260399
"Georgia","Bulloch County",84327,41214,43113,32657,64.2588112808892,21,66.0073286136113
"Georgia","Burke County",24438,11630,12808,11070,54.4444444444444,20.1,50.6260741468205
"Georgia","Butts County",26887,14297,12590,13019,72.3865120208926,20.8,67.6386357719344
"Georgia","Calhoun County",5457,3408,2049,2056,43.7743190661479,18.1,34.194612424409
"Georgia","Camden County",58118,29915,28203,26393,67.5141135907248,20.6,75.1247462059947
"Georgia","Candler County",11059,5376,5683,4568,73.6865148861646,21.1,71.0823763450583
"Georgia","Carroll County",127098,61933,65165,60494,70.3144113465798,20.9,74.5078600764764
"Georgia","Catoosa County",68910,33701,35209,35038,77.4872995033963,21.7,91.8923233202728
"Georgia","Charlton County",12934,7858,5076,4628,77.9386343993086,20.4,66.9785062625638
"Georgia","Chatham County",303655,145703,157952,141109,40.6324189102042,18.5,52.7012563600138
"Georgia","Chattahoochee County",8661,5552,3109,1694,57.9693034238489,19.6,69.0682369241427
"Georgia","Chattooga County",25222,12935,12287,10706,81.907341677564,22.6,85.9923875981286
"Georgia","Cherokee County",286602,141924,144678,162281,69.103591917723,19.9,85.6128010272085
"Georgia","Clarke County",129933,61689,68244,52887,30.3458316788625,20.6,65.3867762616118
"Georgia","Clay County",2853,1348,1505,1442,45.9778085991678,18.7,38.310550297932
"Georgia","Clayton County",298300,140107,158193,111729,15.1052994298705,16.8,18.6104592691921
"Georgia","Clinch County",6746,3269,3477,2908,75.687757909216,23,67.7734954046843
"Georgia","Cobb County",776743,378633,398110,401369,42.0259163014583,17.4,60.9868386325979
"Georgia","Coffee County",43317,22089,21228,15715,72.4657970092268,21.2,68.0010157674816
"Georgia","Colquitt County",46167,22926,23241,16611,74.9563542231052,21,71.4644659605346
"Georgia","Columbia County",165162,80709,84453,85920,62.4499534450652,19.9,69.5571620590693
"Georgia","Cook County",17714,8608,9106,7357,73.0460785646323,22.1,67.3704414587332
"Georgia","Coweta County",155892,75888,80004,85916,66.5813119791424,19.2,73.9460652246427
"Georgia","Crawford County",12277,6120,6157,6340,74.794952681388,20.8,75.4989003828297
"Georgia","Crisp County",19631,9354,10277,8116,62.8265155248891,20.6,51.2403851051908
"Georgia","Dade County",16165,8050,8115,8200,82.9756097560976,22,94.4509743272502
"Georgia","Dawson County",31732,15870,15862,19561,82.3833137365165,20.5,93.3915290558427
"Georgia","Decatur County",29087,14194,14893,11549,61.823534505152,20.2,54.0103826451679
"Georgia","DeKalb County",762992,361503,401489,366008,17.1094620882604,16.2,36.5880638329104
"Georgia","Dodge County",19776,10380,9396,8350,74.8383233532934,20.2,66.1711165048544
"Georgia","Dooly County",10981,6190,4791,4177,53.698826909265,18.2,48.3926782624533
"Georgia","Dougherty County",82645,37630,45015,33850,29.2584933530281,19.8,24.8315082582128
"Georgia","Douglas County",149160,70983,78177,70721,33.9305156884094,18.8,40.0147492625369
"Georgia","Early County",10563,4879,5684,4879,55.7081369133019,20.1,44.5896052257881
"Georgia","Echols County",3709,1889,1820,1438,90.8901251738526,21.4,84.9285521703963
"Georgia","Effingham County",71541,35579,35962,36244,74.337821432513,20.7,79.1574062425742
"Georgia","Elbert County",20013,9567,10446,9589,71.540306601314,20.8,67.9508319592265
"Georgia","Emanuel County",23119,11662,11457,9619,71.930554111654,21.8,62.2345257147801
"Georgia","Evans County",10754,5279,5475,4244,70.947219604147,20.7,63.6414357448391
"Georgia","Fannin County",25955,12855,13100,16096,82.20675944334,20.8,95.9198612984011
"Georgia","Fayette County",123351,59871,63480,74633,51.1529752254365,16.9,63.5892696451589
"Georgia","Floyd County",100113,48839,51274,44738,70.7027582815504,21.2,79.7748544145116
"Georgia","Forsyth County",272887,136621,136266,138249,66.0265173708309,16.6,70.5398205117869
"Georgia","Franklin County",24782,12167,12615,12140,86.1532125205931,21.9,85.5742070857881
"Georgia","Fulton County",1079105,524091,555014,535238,27.0262948445364,16.3,44.0366785437932
"Georgia","Gilmer County",32860,16633,16227,18481,81.0345760510795,20.2,94.8143639683506
"Georgia","Glascock County",2954,1474,1480,1670,91.8562874251497,22.5,88.3886255924171
"Georgia","Glynn County",86172,40587,45585,43912,62.7573328475132,18.8,69.17212087453
"Georgia","Gordon County",59757,29567,30190,27606,81.4859088603927,21.9,90.3074116839868
"Georgia","Grady County",26066,12716,13350,10718,68.9027803694719,20.3,66.0055244379652
"Georgia","Greene County",20722,10171,10551,12786,64.2499608947286,18.2,66.5910626387414
"Georgia","Gwinnett County",983526,482288,501238,420681,41.1335429933845,16.5,50.4742121713102
"Georgia","Habersham County",48757,23326,25431,23280,82.2250859106529,21.6,89.7368582972701
"Georgia","Hall County",217267,108382,108885,101973,71.5787512380728,19,85.362250134627
"Georgia","Hancock County",8676,4884,3792,4240,32.1698113207547,17.9,28.9188566159521
"Georgia","Haralson County",32038,15789,16249,16364,87.0141774627231,21.5,91.310318996192
"Georgia","Harris County",36654,18438,18216,22353,72.844808303136,19.2,78.5889670977247
"Georgia","Hart County",27556,13712,13844,14331,77.2032656478962,20.5,78.0483379300334
"Georgia","Heard County",12034,5969,6065,6210,85.9098228663446,22.6,86.1808210071464
"Georgia","Henry County",254613,120599,134014,129034,34.8605793821783,17.6,36.6905853196812
"Georgia","Houston County",171974,83177,88797,81514,55.3156512991633,19.7,57.4813634619187
"Georgia","Irwin County",9120,4526,4594,4342,76.9230769230769,20.5,71.6666666666667
"Georgia","Jackson County",88615,43867,44748,47243,77.2537730457422,20.8,85.303842464594
"Georgia","Jasper County",16455,8142,8313,9118,78.9975871901733,21.1,79.8541476754786
"Georgia","Jeff Davis County",14906,7401,7505,5872,84.0429155313352,22.1,80.4508251710721
"Georgia","Jefferson County",15183,7393,7790,7463,50.4488811469918,19.1,46.031746031746
"Georgia","Jenkins County",8627,4550,4077,3409,65.0337342329129,20.7,54.7235423669874
"Georgia","Johnson County",9282,5411,3871,3984,73.1174698795181,19.9,63.0898513251454
"Georgia","Jones County",28969,14092,14877,16092,68.8478747203579,20,71.1243052918637
"Georgia","Lamar County",20401,9859,10542,10412,72.7525931617365,20.8,69.4916915837459
"Georgia","Lanier County",10452,5248,5204,3736,72.96573875803,21.5,70.8763872942977
"Georgia","Laurens County",49941,23615,26326,23352,66.204179513532,20.3,58.9775935604013
"Georgia","Lee County",33872,17061,16811,17683,71.5659107617486,20,68.9950401511573
"Georgia","Liberty County",69210,35839,33371,23028,40.9979155810318,19.2,46.6117613061696
"Georgia","Lincoln County",7879,3838,4041,4931,72.1760292030014,20,70.6054067775098
"Georgia","Long County",19594,9879,9715,7056,64.5833333333333,21.1,62.8712871287129
"Georgia","Lowndes County",120712,58407,62305,47795,58.7530076367821,20.2,56.5130227317914
"Georgia","Lumpkin County",35258,17536,17722,17808,80.519991015274,22,94.1176470588235
"Georgia","McDuffie County",21799,10213,11586,10537,62.2757900730758,20.1,55.9475205284646
"Georgia","McIntosh County",11501,5579,5922,7408,64.079373650108,19,65.5247369793931
"Georgia","Macon County",11817,6715,5102,4686,40.8877507469057,18.8,36.6929000592367
"Georgia","Madison County",32191,15903,16288,16787,77.1489843331149,22.2,84.5236246155758
"Georgia","Marion County",7440,3671,3769,3621,64.8439657553162,20,64.502688172043
"Georgia","Meriwether County",20931,10010,10921,11788,62.5636240244316,20.2,60.1834599398022
"Georgia","Miller County",5747,2680,3067,2724,75.0734214390602,20.1,68.3835044370976
"Georgia","Mitchell County",21114,10580,10534,8877,58.0150951898164,19.6,50.1373496258407
"Georgia","Monroe County",30625,15496,15129,17704,73.1699051061907,19.6,74.5371428571429
"Georgia","Montgomery County",8761,4485,4276,3973,76.3402970047823,20.5,71.0763611459879
"Georgia","Morgan County",21460,10433,11027,13181,72.7486533646916,18.8,76.8080149114632
"Georgia","Murray County",41035,20269,20766,17468,85.6709411495306,23.2,94.7093944193981
"Georgia","Muscogee County",201877,96684,105193,80491,38.0365506702613,20.4,43.3362889284069
"Georgia","Newton County",120135,56526,63609,59051,42.15508628135,19.6,43.3487326757398
"Georgia","Oconee County",44182,21699,22483,27287,67.5193315498223,18.5,87.5469648273052
"Georgia","Oglethorpe County",15754,7815,7939,8822,70.9022897302199,20.8,79.2052811984258
"Georgia","Paulding County",183164,89479,93685,95196,61.7347367536451,20.5,68.0679609530257
"Georgia","Peach County",28805,13835,14970,13454,52.8021406273227,19.5,51.3730255164034
"Georgia","Pickens County",35969,17830,18139,20915,82.6249103514224,20.9,95.5128026912063
"Georgia","Pierce County",20425,10212,10213,9761,88.6691937301506,21.9,86.7564259485924
"Georgia","Pike County",20461,10029,10432,12549,86.5726352697426,21.3,88.3632276037339
"Georgia","Polk County",44223,21702,22521,19171,80.0792864222002,22.5,83.1422562919748
"Georgia","Pulaski County",10095,4284,5811,4336,70.0184501845018,20.8,63.6453689945518
"Georgia","Putnam County",23129,11173,11956,12877,70.9482022210142,19.3,70.9412425958753
"Georgia","Quitman County",2280,1096,1184,1140,57.5438596491228,18.6,51.2280701754386
"Georgia","Rabun County",17442,8625,8817,10423,78.2020531516838,20.7,94.6737759431258
"Georgia","Randolph County",6078,2809,3269,2990,45.9197324414716,19.8,37.6439618295492
"Georgia","Richmond County",205414,99066,106348,83578,31.6734068774079,20.6,35.3948611097588
"Georgia","Rockdale County",95987,45037,50950,45160,25.9322409211692,17.6,31.446966776751
"Georgia","Schley County",4526,2187,2339,2428,81.1367380560132,20.7,75.0773309765798
"Georgia","Screven County",14174,6932,7242,6920,62.5,20.1,57.8453506420206
"Georgia","Seminole County",9092,4343,4749,4007,70.1522335912154,20.2,64.5402551693797
"Georgia","Spalding County",69946,33175,36771,33038,58.0664689145832,20,58.380750864953
"Georgia","Stephens County",27228,13218,14010,13099,81.1665012596381,21.1,84.7216101072425
"Georgia","Stewart County",4674,2969,1705,2028,41.7652859960552,16.9,40.928540864356
"Georgia","Sumter County",28890,13621,15269,12049,48.7094364677567,19.2,43.3783316026307
"Georgia","Talbot County",5718,2764,2954,3379,43.8887244746967,18.5,43.1619447359217
"Georgia","Taliaferro County",1609,813,796,884,42.420814479638,18.2,43.2566811684276
"Georgia","Tattnall County",24296,13924,10372,8512,76.5390037593985,19.9,66.7640763911755
"Georgia","Taylor County",7758,3664,4094,3982,65.2938221998995,21.1,60.6857437483888
"Georgia","Telfair County",10920,6145,4775,4214,69.5301376364499,18.9,60.4212454212454
"Georgia","Terrell County",8718,4272,4446,4341,47.8000460723336,20,38.5065381968341
"Georgia","Thomas County",45649,21614,24035,22080,61.911231884058,19.9,60.3386711647572
"Georgia","Tift County",41554,20047,21507,16989,67.6673141444464,20.6,64.9371901621986
"Georgia","Toombs County",27040,12888,14152,10912,75.2199413489736,21,68.9127218934911
"Georgia","Towns County",13035,6221,6814,8838,80.9572301425662,19.1,96.2255466052934
"Georgia","Treutlen County",6341,3215,3126,3121,72.0922781159885,21.3,65.6678757293802
"Georgia","Troup County",70742,33606,37136,31304,61.9473549706108,20.2,57.8736818297475
"Georgia","Turner County",8909,4219,4690,3833,64.1012261935821,20.9,56.841396340779
"Georgia","Twiggs County",7691,3773,3918,4456,57.2037701974865,19.3,56.8716681835912
